Volume,Issue,Publication Year,Editor,Caption,Retail information,Photographer,date_column
191,1,2001,"Wintour, Anna",Olympian Marion Jones wears a garnet caviar-beaded slip dress by Calvin Klein. Her makeup: eye shadow in,"Aubergine ankle-length dress, Calvin Klein, $8,670. Calvin Klein stores.",Annie Leibovitz,2001_01_01
190,12,2000,"Wintour, Anna",,,,2000_12_01
190,11,2000,"Wintour, Anna",This year’s models: Clockwise from left: Carmen Kass wears an Emanuel Ungaro Haute Couture black-velvet,"On Carmen Kass: silk velvet dress. Fabric by Marescot. Ring at Fred Leighton New York, NYC. On Angela Lindvall:",Annie Leibovitz,2000_11_01
190,10,2000,"Wintour, Anna",Charlize Theron wears a black beaded Giorgio Armani tulle dress. Diamond drop earrings from Fred Leighton and,"Embroidered and beaded silk tulle dress, $28,425. Giorgio Armani Boutique, NYC, Los Angeles. Diamond briolette drop earrings in platinum,",Herb Ritts,2000_10_01
190,9,2000,"Wintour, Anna","Bridget Hall wears a tweed jacket and matching skirt. Both by Donna Karan New York, Platinum-and-diamond","Heather tweed cardigan jacket ($1,795) and matching A-line skirt ($895). Chiffon keyhole body blouse, Donna",Steven Meisel,2000_09_01
190,8,2000,"Wintour, Anna",Carmen Kass wears a pantsuit by MaxMara. Top by Helmut Lang. Earrings by Fred Leighton. Bag by Prada. Shoes,"Wool pantsuit, $880. MaxMara stores. Cashmere and silk tank top, Helmut Lang, $410. Platinum and diamond",Steven Meisel,2000_08_01
190,7,2000,"Wintour, Anna","Actress Cate Blanchett wears a lace tank with black silk trousers, both by Helmut Lang. Diamond chandelier","Lace top, $1,630. Wool and silk pants, $380. Both by Helmut Lang. For more information, visit the Web site at",Steven Meisel,2000_07_01
190,6,2000,"Wintour, Anna",Gisele wears a gold Prada dress. Diamond earrings by Cartier. George Clooney wears a Prada shirt and pants.,"Gold tulle and paillette dress, $13,830. Prada, NYC. For more information, call (888) 977-1900. 18K white gold diamond earrings, Cartier,",Herb Ritts,2000_06_01
190,5,2000,"Wintour, Anna","Gisele wears a navy-and-white-striped silk tube top with sleeves and white back-zip shorts, both by Ralph Lauren","Silk tube top with sleeves, Ralph Lauren Collection, $695. Polo Ralph Lauren boutiques; Saks Fifth Avenue. Cotton and spandex shorts, Ralph",Steven Meisel,2000_05_01
190,4,2000,"Wintour, Anna",Carolyn Murphy shimmers in a printed silk-crepe halter-neck top by Louis Vuitton. Sterling-silver bangles by Chanel. Her makeup: Bronze,"Polyamide, spandex, jersey silk crepe top, Louis Vuitton, $450. Louis Vuitton Boutique, SoHo NYC, Beverly Hills.",Steven Meisel,2000_04_01
190,3,2000,"Wintour, Anna",Amber Valletta embodies fashion's new spirit in a bright chiffon-and-rhinestone evening dress by Versace. Crystal,"Silk dress, Versace, $9,837. Versace boutiques. Necklace, Gucci, $295. Gucci boutiques. For more information,",Steven Meisel,2000_03_01
190,2,2000,"Wintour, Anna",,,,2000_02_01
190,1,2000,"Wintour, Anna",Gisele and Carmen Kass ring in the New Year in high style. Gisele wears a natural-python blouson jacket by,"Jacket, Gucci, $3,995. Gucci, NYC; Saks Fifth Avenue; Neiman Marcus. Coat, $3,050, T-shirt, $500 by Louis",Steven Meisel,2000_01_01
189,12,1999,"Wintour, Anna","Gisele wears a Swarovski-crystal-encrusted coat, silk shirt, leather pants, and belt by Dolce & Gabbana. Her","Silk coat ($76,334), shirt ($598), and pants ($ 1,737) by Dolce & Gabbana. Dolce & Gabbana Boutique, NYC;",Steven Meisel,1999_12_01
189,11,1999,"Wintour, Anna",Faces of the century from left to right: Kate Moss in Oscar de la Renta; Gisèle in Ralph Lauren; Lauren Hutton in,"Left to right: silk taffeta dress with crystal embroidery, Oscar de la Renta, $7,500. Saks Fifth Avenue; Neiman",Annie Leibovitz,1999_11_01
189,10,1999,"Wintour, Anna","Winona Ryder wears a mohair hand-knit ""pom-pom"" sweater over a blue silk-organza dotted evening dress. Both","Sweater, Christian Dior, $1,710. Christian Dior Boutique, NYC, Beverly Hills. Dress, Christian Dior, $7,330. Christian Dior Boutique, NYC,",Steven Meisel,1999_10_01
189,9,1999,"Wintour, Anna",style superstar: Gwyneth Paltrow wears a bold look—equal parts simpler classic and modern-riche. Slate-blue silk,"Dress, Calvin Klein, $2,180. Calvin Klein stores. Earrings, $17,690. Bracelet, $45,915. Both by Cathy Waterman.",Steven Meisel,1999_09_01
189,8,1999,"Wintour, Anna","frankly scarlet: model Carolyn Murphy faces fall in a hooded cashgora coat, crystal encrusted top, and khaki","Cashgora coat, $2,975. Swarovski crystal encrusted cashmere top, $3,300. Cotton pants, $525. All, Celine by",Steven Meisel,1999_08_01
189,7,1999,"Wintour, Anna","Tangled Up in Blue: Model Gisele wears Chloe’s beaded string top, crocheted wrap, and white-piped jeans.","Beaded camisole, $1,300. Handmade wrap, $1,150. Silk denim jeans, $480. Chloe Boutique, NYC. Earrings,",Steven Meisel,1999_07_01
189,6,1999,"Wintour, Anna","Actress Nicole Kidman wears Donna Karan New York's modern, elegant strapless silk dress. Diamond and","Long dress, Donna Karan New York. Bergdorf Goodman; Donna Karan New York, Manhasset NY; Neiman Marcus. Necklace, Cathy Waterman.",Steven Meisel,1999_06_01
189,5,1999,"Wintour, Anna",Model Carmen Kass wears Ralph Lauren Swimwear's summer best: a sporty white bikini with silver trim. Self-,,Steven Meisel,1999_05_01
189,4,1999,"Wintour, Anna","GARDEN PARTY: Models Maggie Rizer (left) and Kate Moss wear the season's easy, colorful evening looks. On","Left: tank top, $95. D&G Dolce& Gabbana, NYC, Los Angeles. Taffeta skirt. Fabric by Taroni. Right: tank top,",Steven Meisel,1999_04_01
189,3,1999,"Wintour, Anna",Model turned actress Carolyn Murphy takes the spotlight in Emilio Pucci's lavendar boat-neck top and white cotton pants by Jil Sander. Her,"Silk jersey shirt, Emilio Pucci, $905. Emilio Pucci Boutique, NYC. Cotton pants, Jil Sander, $565. Saks Fifh",Steven Meisel,1999_03_01
189,2,1999,"Wintour, Anna","Model Stella Tennant in parka, sweater, and pants, all by Michael Kors. Watch by Van Cleef & Arpels. Maybelline","Cotton parka, $725 and sweater, $450. Silk pants, $645. All at Bergdorf Goodman. Parka also at Jeffrey, Atlanta;",Steven Meisel,1999_02_01
189,1,1999,"Wintour, Anna",GOLDEN GIRL: Singer turned actress Jewel glimmers in Gucci's chiffon tank and gold-beaded skirt. Diamond-,"Chiffon shell, $680. Gucci boutiques; Saks Fifth Avenue; Neiman Marcus. Beaded skirt, $7,420. Gucci, NYC, Beverly Hills; Saks Fifth Avenue,",Steven Meisel,1999_01_01
188,12,1998,"Wintour, Anna",,,,1998_12_01
188,11,1998,"Wintour, Anna","WHITE HEAT: Model Amber Valletta in warming winter layers: Helmut Lang alpaca coat, padded jacket, and","Coat, $2,550. Nylon quilted jacket, $784. Polyester padded turtleneck, $250. All at Helmut Lang, NYC. Earrings,",Steve Meisel,1998_11_01
188,10,1998,"Wintour, Anna",Oprah Winfrey wears a navy cashmere long dress by Ralph Lauren Collection. Sapphire-and-diamond bracelets,,Steven Meisel,1998_10_01
188,9,1998,"Wintour, Anna",SCREEN SIREN: Renee Zellweger reignites Hollywood glamour in a satin gown by Oscar de la Renta. Bracelet by,"Satin gown, Oscar de la Renta, $4,000. Saks Fifth Avenue, NYC; Neiman Marcus; Nordstrom, Scottsdale AZ.",Steven Meisel,1998_09_01
188,8,1998,"Wintour, Anna","Model Carolyn Murphy has both shimmer and substance in Celine by Michael Kors' cashmere turtleneck, slim","Double-face cashmere coat, $2,100. Cashmere turtleneck, $695. Beaded silk and elastic skirt, $3,800. All by",Steven Meisel,1998_08_01
188,7,1998,"Wintour, Anna",Claire Danes sparkles in Isaac Mizrahi’s sequined shell and nylon skirt. Claire is wearing Amazing Lasting Makeup,"Silk tank top, $2,225. Nylon skirt, $425. Both by Isaac Mizrahi. Bergdorf Goodman. Shoes, Manolo Blahnik.",Steve Meisel,1998_07_01
188,6,1998,"Wintour, Anna",Sandra Bullock slips into a beaded floral dress by Ralph Lauren Collection. Earrings by Roxanne Assoulin. Sandra,,Steven Meisel,1998_06_01
188,5,1998,"Wintour, Anna",Elizabeth Hurley makes a splash in Calvin Klein's white trimmed orange bikini.,"(cover look): Nylon and Lycra bikini, Calvin Klein, $80. Saks Fifth Avenue, NYC; Macy's West.",Steven Meisel,1998_05_01
188,4,1998,"Wintour, Anna",,,,1998_04_01
188,3,1998,"Wintour, Anna","Champagne Cocktail: Two of the best takes on evening go beyond the pale. Left, model Kate Moss wears a silk-","Left: dress, Prada, $1,780. Prada, NYC; Neiman Marcus. Right: silk satin dress, Isaac Mizrahi, $5,315. Bergdorf",Steven Meisel,1998_03_01
188,2,1998,"Wintour, Anna","Proving that opposites attract, model Stella Tennant pairs up a black top and white pants by Donna Karan New",,Steven Meisel,1998_02_01
188,1,1998,"Wintour, Anna",,,,1998_01_01
187,12,1997,"Wintour, Anna","Sitting out this dance, model Shalom Harlow, LEFT, wears an ivory duchesse satin gown by Vera Wang. Bracelet","Right: dress (sold with jacket, not shown), Badgley Mischka, $2,265. Saks Fifth Avenue; Nordstrom, Bellevue",Steven Meisel,1997_12_01
187,11,1997,"Wintour, Anna",Model Stella Tennant faces winter in a hooded sheared-mink vest by Louis Feraud. Weekend basics—a waffle-knit,"Vest, $6,500. Saks Fifth Avenue; Holt Renfrew of Canada. For more information on Louis Feraud, call (888)",Steven Meisel,1997_11_01
187,10,1997,"Wintour, Anna",,,,1997_10_01
187,9,1997,"Wintour, Anna",FUR FLIES: Model Linda Evangelista heats up in Birger Christensen’s Mongolian lamb coat. Merino wool top by,"Coat, $1,250. Saks Fifth Avenue; Holt Renfrew of Canada. Sweater, $225. Bergdorf Goodman.",Steven Meisel,1997_09_01
187,8,1997,"Wintour, Anna","Model Georgina Grenville gets turned out in fall's most essential piece: the suit. Jacket, trousers, and T-shirt by Isaac Mizrahi. Fall clear: The","Wool and nylon jacket, $985, and pants, $545. Nylon T-shirt. $45. Bergdorf Goodman; Saks Fifth Avenue, NYC;",Steven Meisel,1997_08_01
187,7,1997,"Wintour, Anna","Rich color and an exquisite cut make this long, fitted dress a summer stunner. Model Kiara Kabukuru wears a red","Dress, $3,295. Bergdorf Goodman; Ultimo, Chicago; Neiman Marcus; Nordstrom, Oak Brook IL, Troy MI.",Steven Meisel,1997_07_01
187,6,1997,"Wintour, Anna","Actress Uma Thurman in simple summer classics. Blue tank top and white pique stretch pants, both by Calvin","Cotton and Lycra tank, $290. Viscose rayon and spandex pants, $420. Both at Bergdorf Goodman; Tootsies,",Steven Meisel,1997_06_01
187,5,1997,"Wintour, Anna","Mixing athleticism and sophisticated sexiness, model Georgina Grenville wears a crimson T-shirt and buckled","Lycra T-shirt, $350, and bikini, $475. Gucci, NYC, Bal Harbour FL, San Francisco. Bikini also at Saks Fifth Avenue,",Steven Meisel,1997_05_01
187,4,1997,"Wintour, Anna","Good things always come in threes, especially couture confections from Valentino, master of the feminine, floral,",(cover look): On Carolyn: beige multicolored dévoré velvet floral chiffon dress with embroidered tulle back and,Steven Meisel,1997_04_01
187,3,1997,"Wintour, Anna","Model Shalom Harlow, left, shows the softer side of spring in a leaf-print silk dress from Prada. Model Amber","Left: silk dress. $1,200, and underskirt, $1,470. Bergdorf Goodman; Prada, NYC, Bal Harbour FL, Beverly Hills;",Steven Meisel,1997_03_01
187,2,1997,"Wintour, Anna","Out of the Blue: Versace's vision of spring is a sky-blue wraparound dress of matte jersey. Here, worn by model","Viscose jersey dress, $1,980. Gianni Versace boutiques. Earrings at Tiffany & Co. stores. For more information,",Steven Meisel,1997_02_01
187,1,1997,"Wintour, Anna","Lending an edge to Calvin Klein's dove-gray suit, a two-piece, matte-jersey T-shirt in blue and white. Here, worn","Silk jacket. $890, and pants, $480. Calvin Klein stores. Nylon and elastic top, $400. Calvin Klein, NYC.",Steven Meisel,1997_01_01
186,12,1996,"Wintour, Anna","Sugarplum Fairy: Right in step with the season's festive mood, actress Winona Winona Ryder sparkles in a pale","Satin, tulle, and beaded crystal gown, $3,990. Bergdorf Goodman; Saks Fifth Avenue; Neiman Marcus;",Steven Meisel,1996_12_01
186,11,1996,"Wintour, Anna","AUTUMN SONATA: Gucci's burnt-umber shearling coat takes on the great lengths of the season, shown here on","Shearling leather coat, Gucci, $4,595. Gucci, NYC, Beverly Hills; Saks Fifth Avenue, NYC, Greenwich CT.",,1996_11_01
186,10,1996,"Wintour, Anna",COVER LOOK: VIVA EVITA: What becomes a legend most? Madonna takes on the demanding film role of the,"Wool coat, $1,980. Bergdorf Goodman; Romanoff, Bal Harbour FL.",Steven Meisel,1996_10_01
186,9,1996,"Wintour, Anna","PUTTING ON THE DOG: Luxury goes into overdrive for fall—here, two of the season's best dresses from Donna","Kate: satin dress, $1,300. Bloomingdale's. Amber: dévoré panne velvet dress, $3,800. Bloomingdale's. Shoes,",Steven Meisel,1996_09_01
186,8,1996,"Wintour, Anna","CAMEL'S BACK: Actress Gwyneth Paltrow wears one of the season's new classics, a short camel-hair coat by","Coat, $1,495. Bergdorf Goodman; Lord & Taylor, NYC; Polo/Ralph Lauren, NYC. Shirt, $750, and pants, $395.",Steven Meisel,1996_08_01
186,7,1996,"Wintour, Anna","Cover look: Wearing one of the new asymmetrical jersey dresses, model Amber Valletta embodies today's sleek","Matte jersey rayon dress, $1,200. Bergdorf Goodman; Calvin Klein, NYC.",Steven Meisel,1996_07_01
186,6,1996,"Wintour, Anna","Greener Pastures: Making the most of the beautiful weather, model Kate Moss wears a slim-fitting floral dress by","Silk dress, $3,300. Gianni Versace Boutique, NYC, Bal Harbour FL, Beverly Hills. Earrings. Janis Savitt for M & J",Steven Meisel,1996_06_01
186,5,1996,"Wintour, Anna","Models Niki Taylor in Los Angeles and Naomi Campbell in Jamaica, both wearing the sexy new bikinis that will be","(cover look): Nylon and Lycra bikini, $69. Saks Fifth Avenue, NYC. Silk organza shirt, DKNY, $145.",Herb Ritts,1996_05_01
186,4,1996,"Wintour, Anna","50,000,000 Presley fans can't be wrong: wearing a suit that embodies the bright mood for spring, Lisa Marie Presley starts fresh with a new","Nylon and Lycra jacket, $340, and pants, $235. Henri Bendel; Saks Fifth Avenue, NYC, Beverly Hills; Bibi Zibi,",Steven Meisel,1996_04_01
186,3,1996,"Wintour, Anna",Twist of Lime: Model Claudia Schiffer prepares for warmer weather wearing the acid-bright colors of spring. Shirt,"Silk and Lycra shirt, $850. Viscose knit pants, $630. Saks Fifth Avenue, NYC, Bal Harbour FL; Gianni Versace Boutique, Chicago, Houston;",Steven Meisel,1996_03_01
186,2,1996,"Wintour, Anna",Model Shalom Harlow lounges in luxury in a black-banded white shirt and black pants by Calvin Klein. Makeup,"Viscose top, $400, and pants, $560. Both by Calvin Klein. Adele Kauff, Great Neck NY; Bergdorf Goodman; the",Steven Meisel,1996_02_01
186,1,1996,"Wintour, Anna","Color springs into action in a bright wool tweed coatdress by Chanel, worn by model Amber Valletta. The makeup","Wool tweed dress, Chanel, $3,380. Chanel Boutique, NYC, Washington DC, Chicago, Dallas.",Steven Meisel,1996_01_01
185,12,1995,"Wintour, Anna",Actress Julia Ormond gets into the holiday spirit in a silver sequined halter dress by Ralph Lauren and marabou,"Silk dress, Ralph Lauren Collection, $3,995. Bergdorf Goodman; Polo/Ralph Lauren, Beverly Hills. Marabou",Steven Meisel,1995_12_01
185,11,1995,"Wintour, Anna",DO THE WHITE THING: Haute style hits the slopes this fall as fashion’s favorite curvy shape comes to skiwear.,"Polyester jacket, $255. Bloomingdale's; Lord & Taylor; Marshall Field's; Dayton's, Minneapolis; Nordstrom, Costa",Steven Meisel,1995_11_01
185,10,1995,"Wintour, Anna","Showing off fall's ladylike look, actress Demi Moore wears a pale lilac dress of duchesse satin by Richard Tyler.","Dress at Tyler Trafficante, Los Angeles.",Herb Ritts,1995_10_01
185,9,1995,"Wintour, Anna","Simply Grand: Fall celebrates a return to dressing up with jewel-colored silks from Isaac Mizrahi-on models Shalom Harlow, left, and Amber","Silk taffeta jacket, $1,025. Silk moiré skirt, $2,595. Bergdorf Goodman. Silk gown, $3,125. Dayton's,",Steven Meisel,1995_09_01
185,8,1995,"Wintour, Anna","Model Linda Evangelista wears one of the season's new suits-a fitted jacket and pencil skirt, by Ralph Lauren","Wool and cashmere jacket, $1,095, and skirt, $495. Bloomingdale's; Lord & Taylor; Polo/ Ralph Lauren,",Steven Meisel,1995_08_01
185,7,1995,"Wintour, Anna","Sitting pretty: Showing off the bare limbs of summertime, wears a rose-colored silk A-line dress by Calvin Klein","Silk dress, $1150. The Calvin Klein store, NYC, Palm Beach, Dallas. Shoes, Calvin Klein Footwear. Bergdorf",Steven Meisel,1995_07_01
185,6,1995,"Wintour, Anna",Amber Valletta embodies the spirit of summer dressing in a dress by Calvin Klein Collection (also available in black). Makeup concentrates on,"Triacetate and rayon dress, $550. The Calvin Klein stores; Neiman Marcus; Nordstrom, Bellevue WA, Seattle.",Steven Meisel,1995_06_01
185,5,1995,"Wintour, Anna","Bathing Beauty: Model Claudia Schiffer gets in the swim in a belted, lime green maillot-a perfect example of this","Lycra bathing suit, $445. Barneys New York; Chanel boutiques. Belt, Chanel. Saks Fifth Avenue, Beverly Hills; Chanel boutique, San",Steven Meisel,1995_05_01
185,4,1995,"Wintour, Anna",The metamorphosis: Model Kristen McMenamy wears a butterfly-print dress by Gianni Versace. Makeup focuses,"Lycra and viscose dress, $1,440. Gianni Versace boutiques; Neiman Marcus.",Steven Meisel,1995_04_01
